Time,Displacement Z Node 48
226.27,-3.78E-17
226.28,-3.81E-17
226.29,-3.92E-17
226.3,-4.07E-17
226.31,-4.10E-17
226.32,-4.09E-17
226.33,-4.16E-17
226.34,-4.18E-17
226.35,-4.21E-17
226.36,-4.30E-17
226.37,-4.29E-17
226.38,-4.24E-17
226.39,-4.30E-17
226.4,-4.28E-17
226.41,-4.19E-17
226.42,-4.18E-17
226.43,-4.24E-17
226.44,-4.30E-17
226.45,-4.32E-17
226.46,-4.24E-17
226.47,-4.15E-17
226.48,-4.07E-17
226.49,-3.97E-17
226.5,-3.91E-17
226.51,-3.91E-17
226.52,-3.93E-17
226.53,-3.91E-17
226.54,-3.80E-17
226.55,-3.67E-17
226.56,-3.64E-17
226.57,-3.66E-17
226.58,-3.67E-17
226.59,-3.62E-17
226.6,-3.52E-17
226.61,-3.37E-17
226.62,-3.17E-17
226.63,-3.01E-17
226.64,-2.99E-17
226.65,-3.05E-17
226.66,-3.09E-17
226.67,-3.07E-17
226.68,-2.99E-17
226.69,-2.87E-17
226.7,-2.82E-17
226.71,-2.80E-17
226.72,-2.79E-17
226.73,-2.81E-17
226.74,-2.86E-17
226.75,-2.82E-17
226.76,-2.70E-17
226.77,-2.64E-17
226.78,-2.67E-17
226.79,-2.73E-17
226.8,-2.84E-17
226.81,-2.95E-17
226.82,-2.98E-17
226.83,-2.94E-17
226.84,-2.85E-17
226.85,-2.75E-17
226.86,-2.75E-17
226.87,-2.83E-17
226.88,-2.91E-17
226.89,-3.03E-17
226.9,-3.12E-17
226.91,-3.11E-17
226.92,-3.11E-17
226.93,-3.19E-17
226.94,-3.27E-17
226.95,-3.35E-17
226.96,-3.44E-17
226.97,-3.53E-17
226.98,-3.63E-17
226.99,-3.69E-17
227,-3.71E-17
227.01,-3.72E-17
227.02,-3.79E-17
227.03,-3.91E-17
227.04,-3.97E-17
227.05,-3.91E-17
227.06,-3.84E-17
227.07,-3.80E-17
227.08,-3.80E-17
227.09,-3.87E-17
227.1,-3.92E-17
227.11,-3.93E-17
227.12,-3.94E-17
227.13,-3.92E-17
227.14,-3.85E-17
227.15,-3.81E-17
227.16,-3.87E-17
227.17,-3.99E-17
227.18,-4.04E-17
227.19,-4.01E-17
227.2,-4.00E-17
227.21,-4.07E-17
227.22,-4.12E-17
227.23,-4.12E-17
227.24,-4.10E-17
227.25,-4.09E-17
227.26,-4.09E-17
227.27,-4.09E-17
227.28,-4.10E-17
227.29,-4.06E-17
227.3,-3.96E-17
227.31,-3.89E-17
227.32,-3.91E-17
227.33,-3.98E-17
227.34,-3.99E-17
227.35,-3.88E-17
227.36,-3.76E-17
227.37,-3.80E-17
227.38,-3.90E-17
227.39,-3.93E-17
227.4,-3.92E-17
227.41,-3.98E-17
227.42,-4.10E-17
227.43,-4.19E-17
227.44,-4.24E-17
227.45,-4.28E-17
227.46,-4.32E-17
227.47,-4.34E-17
227.48,-4.37E-17
227.49,-4.43E-17
227.5,-4.51E-17
227.51,-4.58E-17
227.52,-4.55E-17
227.53,-4.54E-17
227.54,-4.61E-17
227.55,-4.69E-17
227.56,-4.77E-17
227.57,-4.88E-17
227.58,-4.91E-17
227.59,-4.88E-17
227.6,-4.87E-17
227.61,-4.90E-17
227.62,-5.01E-17
227.63,-5.22E-17
227.64,-5.41E-17
227.65,-5.55E-17
227.66,-5.64E-17
227.67,-5.70E-17
227.68,-5.79E-17
227.69,-5.92E-17
227.7,-6.04E-17
227.71,-6.18E-17
227.72,-6.30E-17
227.73,-6.31E-17
227.74,-6.24E-17
227.75,-6.19E-17
227.76,-6.23E-17
227.77,-6.33E-17
227.78,-6.40E-17
227.79,-6.43E-17
227.8,-6.43E-17
227.81,-6.42E-17
227.82,-6.45E-17
227.83,-6.48E-17
227.84,-6.54E-17
227.85,-6.64E-17
227.86,-6.72E-17
227.87,-6.76E-17
227.88,-6.86E-17
227.89,-6.95E-17
227.9,-6.95E-17
227.91,-6.92E-17
227.92,-6.94E-17
227.93,-6.96E-17
227.94,-6.99E-17
227.95,-7.01E-17
227.96,-6.95E-17
227.97,-6.90E-17
227.98,-6.93E-17
227.99,-6.98E-17
228,-6.91E-17
228.01,-6.84E-17
228.02,-6.84E-17
228.03,-6.81E-17
228.04,-6.77E-17
228.05,-6.81E-17
228.06,-6.87E-17
228.07,-6.98E-17
228.08,-7.14E-17
228.09,-7.26E-17
228.1,-7.33E-17
228.11,-7.41E-17
228.12,-7.42E-17
228.13,-7.43E-17
228.14,-7.51E-17
228.15,-7.63E-17
228.16,-7.71E-17
228.17,-7.78E-17
228.18,-7.89E-17
228.19,-8.04E-17
228.2,-8.19E-17
228.21,-8.31E-17
228.22,-8.42E-17
228.23,-8.49E-17
228.24,-8.53E-17
228.25,-8.56E-17
228.26,-8.61E-17
228.27,-8.66E-17
228.28,-8.69E-17
228.29,-8.72E-17
228.3,-8.83E-17
228.31,-9.03E-17
228.32,-9.18E-17
228.33,-9.23E-17
228.34,-9.22E-17
228.35,-9.25E-17
228.36,-9.41E-17
228.37,-9.56E-17
228.38,-9.60E-17
228.39,-9.63E-17
228.4,-9.66E-17
228.41,-9.70E-17
228.42,-9.80E-17
228.43,-9.93E-17
228.44,-1.00E-16
228.45,-1.01E-16
228.46,-1.02E-16
228.47,-1.02E-16
228.48,-1.02E-16
228.49,-1.02E-16
228.5,-1.01E-16
228.51,-1.02E-16
228.52,-1.02E-16
228.53,-1.03E-16
228.54,-1.03E-16
228.55,-1.04E-16
228.56,-1.04E-16
228.57,-1.05E-16
228.58,-1.05E-16
228.59,-1.06E-16
228.6,-1.06E-16
228.61,-1.06E-16
228.62,-1.06E-16
228.63,-1.06E-16
228.64,-1.07E-16
228.65,-1.08E-16
228.66,-1.09E-16
228.67,-1.09E-16
228.68,-1.10E-16
228.69,-1.10E-16
228.7,-1.09E-16
228.71,-1.10E-16
228.72,-1.10E-16
228.73,-1.10E-16
228.74,-1.10E-16
228.75,-1.09E-16
228.76,-1.10E-16
228.77,-1.11E-16
228.78,-1.12E-16
228.79,-1.14E-16
228.8,-1.15E-16
228.81,-1.15E-16
228.82,-1.17E-16
228.83,-1.17E-16
228.84,-1.18E-16
228.85,-1.19E-16
228.86,-1.21E-16
228.87,-1.23E-16
228.88,-1.25E-16
228.89,-1.26E-16
228.9,-1.26E-16
228.91,-1.26E-16
228.92,-1.27E-16
228.93,-1.28E-16
228.94,-1.29E-16
228.95,-1.31E-16
228.96,-1.31E-16
228.97,-1.32E-16
228.98,-1.34E-16
228.99,-1.35E-16
229,-1.37E-16
229.01,-1.38E-16
229.02,-1.38E-16
229.03,-1.38E-16
229.04,-1.39E-16
229.05,-1.40E-16
229.06,-1.41E-16
229.07,-1.42E-16
229.08,-1.43E-16
229.09,-1.45E-16
229.1,-1.45E-16
229.11,-1.46E-16
229.12,-1.46E-16
229.13,-1.47E-16
229.14,-1.47E-16
229.15,-1.47E-16
229.16,-1.47E-16
229.17,-1.47E-16
229.18,-1.47E-16
229.19,-1.46E-16
229.2,-1.47E-16
229.21,-1.48E-16
229.22,-1.48E-16
229.23,-1.49E-16
229.24,-1.49E-16
229.25,-1.49E-16
229.26,-1.49E-16
229.27,-1.49E-16
229.28,-1.49E-16
229.29,-1.50E-16
229.3,-1.51E-16
229.31,-1.51E-16
229.32,-1.50E-16
229.33,-1.50E-16
229.34,-1.51E-16
229.35,-1.52E-16
229.36,-1.53E-16
229.37,-1.53E-16
229.38,-1.53E-16
229.39,-1.53E-16
229.4,-1.52E-16
229.41,-1.52E-16
229.42,-1.53E-16
229.43,-1.54E-16
229.44,-1.55E-16
229.45,-1.55E-16
229.46,-1.55E-16
229.47,-1.57E-16
229.48,-1.57E-16
229.49,-1.58E-16
229.5,-1.59E-16
229.51,-1.60E-16
229.52,-1.61E-16
229.53,-1.61E-16
229.54,-1.61E-16
229.55,-1.62E-16
229.56,-1.63E-16
229.57,-1.63E-16
229.58,-1.64E-16
229.59,-1.65E-16
229.6,-1.66E-16
229.61,-1.66E-16
229.62,-1.65E-16
229.63,-1.65E-16
229.64,-1.65E-16
229.65,-1.65E-16
229.66,-1.65E-16
229.67,-1.65E-16
229.68,-1.65E-16
229.69,-1.66E-16
229.7,-1.67E-16
229.71,-1.67E-16
229.72,-1.68E-16
229.73,-1.69E-16
229.74,-1.70E-16
229.75,-1.69E-16
229.76,-1.69E-16
229.77,-1.69E-16
229.78,-1.69E-16
229.79,-1.69E-16
229.8,-1.68E-16
229.81,-1.68E-16
229.82,-1.67E-16
229.83,-1.67E-16
229.84,-1.67E-16
229.85,-1.66E-16
229.86,-1.66E-16
229.87,-1.66E-16
229.88,-1.64E-16
229.89,-1.63E-16
229.9,-1.63E-16
229.91,-1.62E-16
229.92,-1.62E-16
229.93,-1.63E-16
229.94,-1.63E-16
229.95,-1.64E-16
229.96,-1.64E-16
229.97,-1.63E-16
229.98,-1.64E-16
229.99,-1.64E-16
230,-1.65E-16
230.01,-1.64E-16
230.02,-1.63E-16
230.03,-1.63E-16
230.04,-1.63E-16
230.05,-1.63E-16
230.06,-1.63E-16
230.07,-1.63E-16
230.08,-1.63E-16
230.09,-1.63E-16
230.1,-1.62E-16
230.11,-1.62E-16
230.12,-1.61E-16
230.13,-1.61E-16
230.14,-1.60E-16
230.15,-1.60E-16
230.16,-1.61E-16
230.17,-1.61E-16
230.18,-1.61E-16
230.19,-1.61E-16
230.2,-1.62E-16
230.21,-1.63E-16
230.22,-1.62E-16
230.23,-1.62E-16
230.24,-1.62E-16
230.25,-1.62E-16
230.26,-1.61E-16
230.27,-1.61E-16
230.28,-1.62E-16
230.29,-1.61E-16
230.3,-1.60E-16
230.31,-1.59E-16
230.32,-1.58E-16
230.33,-1.57E-16
230.34,-1.57E-16
230.35,-1.56E-16
230.36,-1.56E-16
230.37,-1.57E-16
230.38,-1.56E-16
230.39,-1.55E-16
230.4,-1.55E-16
230.41,-1.55E-16
230.42,-1.56E-16
230.43,-1.56E-16
230.44,-1.54E-16
230.45,-1.53E-16
230.46,-1.52E-16
230.47,-1.52E-16
230.48,-1.51E-16
230.49,-1.50E-16
230.5,-1.50E-16
230.51,-1.48E-16
230.52,-1.47E-16
230.53,-1.46E-16
230.54,-1.45E-16
230.55,-1.43E-16
230.56,-1.41E-16
230.57,-1.41E-16
230.58,-1.40E-16
230.59,-1.39E-16
230.6,-1.38E-16
230.61,-1.38E-16
230.62,-1.37E-16
230.63,-1.36E-16
230.64,-1.35E-16
230.65,-1.35E-16
230.66,-1.35E-16
230.67,-1.34E-16
230.68,-1.33E-16
230.69,-1.33E-16
230.7,-1.33E-16
230.71,-1.33E-16
230.72,-1.32E-16
230.73,-1.32E-16
230.74,-1.31E-16
230.75,-1.30E-16
230.76,-1.29E-16
230.77,-1.28E-16
230.78,-1.27E-16
230.79,-1.27E-16
230.8,-1.26E-16
230.81,-1.25E-16
230.82,-1.24E-16
230.83,-1.24E-16
230.84,-1.24E-16
230.85,-1.23E-16
230.86,-1.22E-16
230.87,-1.22E-16
230.88,-1.22E-16
230.89,-1.22E-16
230.9,-1.22E-16
230.91,-1.22E-16
230.92,-1.22E-16
230.93,-1.22E-16
230.94,-1.22E-16
230.95,-1.21E-16
230.96,-1.20E-16
230.97,-1.19E-16
230.98,-1.18E-16
230.99,-1.17E-16
231,-1.16E-16
231.01,-1.16E-16
231.02,-1.15E-16
231.03,-1.14E-16
231.04,-1.12E-16
231.05,-1.11E-16
231.06,-1.09E-16
231.07,-1.09E-16
231.08,-1.10E-16
231.09,-1.09E-16
231.1,-1.08E-16
231.11,-1.07E-16
231.12,-1.06E-16
231.13,-1.05E-16
231.14,-1.04E-16
231.15,-1.03E-16
231.16,-1.02E-16
231.17,-1.01E-16
231.18,-9.94E-17
231.19,-9.75E-17
231.2,-9.56E-17
231.21,-9.43E-17
231.22,-9.34E-17
231.23,-9.16E-17
231.24,-8.92E-17
231.25,-8.73E-17
231.26,-8.59E-17
231.27,-8.48E-17
231.28,-8.38E-17
231.29,-8.26E-17
231.3,-8.17E-17
231.31,-8.10E-17
231.32,-7.96E-17
231.33,-7.88E-17
231.34,-7.88E-17
231.35,-7.85E-17
231.36,-7.79E-17
231.37,-7.74E-17
231.38,-7.71E-17
231.39,-7.71E-17
231.4,-7.68E-17
231.41,-7.64E-17
231.42,-7.63E-17
231.43,-7.58E-17
231.44,-7.48E-17
231.45,-7.40E-17
231.46,-7.32E-17
231.47,-7.26E-17
231.48,-7.26E-17
231.49,-7.26E-17
231.5,-7.22E-17
231.51,-7.18E-17
231.52,-7.12E-17
231.53,-7.05E-17
231.54,-7.03E-17
231.55,-7.03E-17
231.56,-7.01E-17
231.57,-6.99E-17
231.58,-6.97E-17
231.59,-6.97E-17
231.6,-6.94E-17
231.61,-6.86E-17
231.62,-6.82E-17
231.63,-6.79E-17
231.64,-6.72E-17
231.65,-6.61E-17
231.66,-6.43E-17
231.67,-6.27E-17
231.68,-6.24E-17
231.69,-6.21E-17
231.7,-6.06E-17
231.71,-5.93E-17
231.72,-5.80E-17
231.73,-5.60E-17
231.74,-5.38E-17
231.75,-5.21E-17
231.76,-5.08E-17
231.77,-4.98E-17
231.78,-4.86E-17
231.79,-4.71E-17
231.8,-4.54E-17
231.81,-4.43E-17
231.82,-4.41E-17
231.83,-4.40E-17
231.84,-4.28E-17
231.85,-4.11E-17
231.86,-4.00E-17
231.87,-3.91E-17
231.88,-3.79E-17
231.89,-3.65E-17
231.9,-3.61E-17
231.91,-3.61E-17
231.92,-3.55E-17
231.93,-3.47E-17
231.94,-3.41E-17
231.95,-3.31E-17
231.96,-3.16E-17
231.97,-3.08E-17
231.98,-3.08E-17
231.99,-3.12E-17
232,-3.17E-17
232.01,-3.20E-17
232.02,-3.15E-17
232.03,-3.05E-17
232.04,-3.02E-17
232.05,-3.07E-17
232.06,-3.12E-17
232.07,-3.15E-17
232.08,-3.20E-17
232.09,-3.20E-17
232.1,-3.10E-17
232.11,-3.03E-17
232.12,-3.00E-17
232.13,-3.01E-17
232.14,-3.04E-17
232.15,-3.11E-17
232.16,-3.15E-17
232.17,-3.09E-17
232.18,-2.96E-17
232.19,-2.94E-17
232.2,-3.01E-17
232.21,-3.05E-17
232.22,-3.00E-17
232.23,-2.87E-17
232.24,-2.76E-17
232.25,-2.78E-17
232.26,-2.80E-17
232.27,-2.77E-17
232.28,-2.79E-17
232.29,-2.82E-17
232.3,-2.75E-17
232.31,-2.64E-17
232.32,-2.56E-17
232.33,-2.52E-17
232.34,-2.50E-17
232.35,-2.46E-17
232.36,-2.44E-17
232.37,-2.43E-17
232.38,-2.35E-17
232.39,-2.21E-17
232.4,-2.10E-17
232.41,-2.05E-17
232.42,-2.02E-17
232.43,-1.99E-17
232.44,-1.91E-17
232.45,-1.82E-17
232.46,-1.71E-17
232.47,-1.62E-17
232.48,-1.56E-17
232.49,-1.51E-17
232.5,-1.51E-17
232.51,-1.57E-17
232.52,-1.55E-17
232.53,-1.44E-17
232.54,-1.34E-17
232.55,-1.26E-17
232.56,-1.21E-17
232.57,-1.18E-17
232.58,-1.11E-17
232.59,-1.06E-17
232.6,-1.07E-17
232.61,-1.07E-17
232.62,-1.04E-17
232.63,-9.95E-18
232.64,-9.50E-18
232.65,-9.51E-18
232.66,-9.66E-18
232.67,-9.41E-18
232.68,-9.24E-18
232.69,-9.60E-18
232.7,-1.03E-17
232.71,-1.09E-17
232.72,-1.07E-17
232.73,-1.08E-17
232.74,-1.25E-17
232.75,-1.45E-17
232.76,-1.49E-17
232.77,-1.47E-17
232.78,-1.46E-17
232.79,-1.48E-17
232.8,-1.56E-17
232.81,-1.64E-17
232.82,-1.70E-17
232.83,-1.77E-17
232.84,-1.85E-17
232.85,-1.93E-17
232.86,-2.00E-17
232.87,-2.06E-17
232.88,-2.11E-17
232.89,-2.14E-17
232.9,-2.21E-17
232.91,-2.34E-17
232.92,-2.44E-17
232.93,-2.45E-17
232.94,-2.44E-17
232.95,-2.46E-17
232.96,-2.53E-17
232.97,-2.67E-17
232.98,-2.78E-17
232.99,-2.83E-17
233,-2.85E-17
233.01,-2.83E-17
233.02,-2.74E-17
233.03,-2.67E-17
233.04,-2.65E-17
233.05,-2.66E-17
233.06,-2.69E-17
233.07,-2.70E-17
233.08,-2.66E-17
233.09,-2.57E-17
233.1,-2.48E-17
233.11,-2.46E-17
233.12,-2.48E-17
233.13,-2.49E-17
233.14,-2.50E-17
233.15,-2.42E-17
233.16,-2.30E-17
233.17,-2.25E-17
233.18,-2.33E-17
233.19,-2.44E-17
233.2,-2.51E-17
233.21,-2.55E-17
233.22,-2.59E-17
233.23,-2.60E-17
233.24,-2.62E-17
233.25,-2.67E-17
233.26,-2.74E-17
233.27,-2.80E-17
233.28,-2.82E-17
233.29,-2.75E-17
233.3,-2.70E-17
233.31,-2.75E-17
233.32,-2.84E-17
233.33,-2.96E-17
233.34,-3.09E-17
233.35,-3.19E-17
233.36,-3.25E-17
233.37,-3.23E-17
233.38,-3.24E-17
233.39,-3.39E-17
233.4,-3.57E-17
233.41,-3.70E-17
233.42,-3.92E-17
233.43,-4.18E-17
233.44,-4.36E-17
233.45,-4.46E-17
233.46,-4.54E-17
233.47,-4.67E-17
233.48,-4.87E-17
233.49,-5.07E-17
233.5,-5.15E-17
233.51,-5.15E-17
233.52,-5.20E-17
233.53,-5.31E-17
233.54,-5.38E-17
233.55,-5.45E-17
233.56,-5.54E-17
233.57,-5.58E-17
233.58,-5.62E-17
233.59,-5.68E-17
233.6,-5.72E-17
233.61,-5.77E-17
233.62,-5.86E-17
233.63,-5.93E-17
233.64,-6.02E-17
233.65,-6.10E-17
233.66,-6.11E-17
233.67,-6.14E-17
233.68,-6.24E-17
233.69,-6.33E-17
233.7,-6.35E-17
233.71,-6.36E-17
233.72,-6.42E-17
233.73,-6.46E-17
233.74,-6.44E-17
233.75,-6.44E-17
233.76,-6.45E-17
233.77,-6.49E-17
233.78,-6.57E-17
233.79,-6.57E-17
233.8,-6.51E-17
233.81,-6.52E-17
233.82,-6.51E-17
233.83,-6.48E-17
233.84,-6.56E-17
233.85,-6.63E-17
233.86,-6.60E-17
233.87,-6.59E-17
233.88,-6.62E-17
233.89,-6.64E-17
233.9,-6.76E-17
233.91,-6.94E-17
233.92,-7.08E-17
233.93,-7.13E-17
233.94,-7.10E-17
233.95,-7.08E-17
233.96,-7.18E-17
233.97,-7.32E-17
233.98,-7.50E-17
233.99,-7.69E-17
234,-7.77E-17
234.01,-7.79E-17
234.02,-7.84E-17
234.03,-7.93E-17
234.04,-8.04E-17
234.05,-8.17E-17
234.06,-8.33E-17
234.07,-8.49E-17
234.08,-8.59E-17
234.09,-8.65E-17
234.1,-8.74E-17
234.11,-8.90E-17
234.12,-9.12E-17
234.13,-9.34E-17
234.14,-9.44E-17
234.15,-9.49E-17
234.16,-9.61E-17
234.17,-9.78E-17
234.18,-9.92E-17
234.19,-1.01E-16
234.2,-1.02E-16
234.21,-1.03E-16
234.22,-1.04E-16
234.23,-1.04E-16
234.24,-1.05E-16
234.25,-1.06E-16
234.26,-1.07E-16
234.27,-1.06E-16
234.28,-1.07E-16
234.29,-1.08E-16
234.3,-1.08E-16
234.31,-1.07E-16
234.32,-1.07E-16
234.33,-1.08E-16
234.34,-1.09E-16
234.35,-1.09E-16
234.36,-1.08E-16
234.37,-1.08E-16
234.38,-1.09E-16
234.39,-1.09E-16
234.4,-1.09E-16
234.41,-1.09E-16
234.42,-1.10E-16
234.43,-1.10E-16
234.44,-1.10E-16
234.45,-1.10E-16
234.46,-1.10E-16
234.47,-1.10E-16
234.48,-1.11E-16
234.49,-1.11E-16
234.5,-1.12E-16
234.51,-1.12E-16
234.52,-1.13E-16
234.53,-1.13E-16
234.54,-1.12E-16
234.55,-1.12E-16
234.56,-1.12E-16
234.57,-1.13E-16
234.58,-1.15E-16
234.59,-1.17E-16
234.6,-1.19E-16
234.61,-1.19E-16
234.62,-1.19E-16
234.63,-1.20E-16
234.64,-1.21E-16
234.65,-1.22E-16
234.66,-1.23E-16
234.67,-1.24E-16
234.68,-1.25E-16
234.69,-1.26E-16
234.7,-1.27E-16
234.71,-1.29E-16
234.72,-1.31E-16
234.73,-1.32E-16
234.74,-1.32E-16
234.75,-1.33E-16
234.76,-1.34E-16
234.77,-1.35E-16
234.78,-1.36E-16
234.79,-1.37E-16
234.8,-1.37E-16
234.81,-1.39E-16
234.82,-1.41E-16
234.83,-1.42E-16
234.84,-1.43E-16
234.85,-1.44E-16
234.86,-1.44E-16
234.87,-1.45E-16
234.88,-1.44E-16
234.89,-1.44E-16
234.9,-1.45E-16
234.91,-1.46E-16
234.92,-1.47E-16
234.93,-1.46E-16
234.94,-1.46E-16
234.95,-1.46E-16
234.96,-1.46E-16
234.97,-1.47E-16
234.98,-1.47E-16
234.99,-1.46E-16
235,-1.45E-16
235.01,-1.45E-16
235.02,-1.45E-16
235.03,-1.46E-16
235.04,-1.47E-16
235.05,-1.48E-16
235.06,-1.49E-16
235.07,-1.49E-16
235.08,-1.48E-16
235.09,-1.48E-16
235.1,-1.47E-16
235.11,-1.47E-16
235.12,-1.47E-16
235.13,-1.48E-16
235.14,-1.46E-16
235.15,-1.45E-16
235.16,-1.45E-16
235.17,-1.45E-16
235.18,-1.46E-16
235.19,-1.47E-16
235.2,-1.47E-16
235.21,-1.47E-16
235.22,-1.47E-16
235.23,-1.47E-16
235.24,-1.48E-16
235.25,-1.49E-16
235.26,-1.50E-16
235.27,-1.52E-16
235.28,-1.54E-16
235.29,-1.56E-16
235.3,-1.56E-16
235.31,-1.56E-16
235.32,-1.57E-16
235.33,-1.59E-16
235.34,-1.60E-16
235.35,-1.61E-16
235.36,-1.62E-16
235.37,-1.61E-16
235.38,-1.61E-16
235.39,-1.62E-16
235.4,-1.63E-16
235.41,-1.64E-16
235.42,-1.64E-16
235.43,-1.63E-16
235.44,-1.64E-16
235.45,-1.64E-16
235.46,-1.65E-16
235.47,-1.66E-16
235.48,-1.66E-16
235.49,-1.68E-16
235.5,-1.69E-16
235.51,-1.70E-16
235.52,-1.71E-16
235.53,-1.71E-16
235.54,-1.71E-16
235.55,-1.70E-16
235.56,-1.70E-16
235.57,-1.70E-16
235.58,-1.69E-16
235.59,-1.68E-16
235.6,-1.67E-16
235.61,-1.67E-16
235.62,-1.67E-16
235.63,-1.66E-16
235.64,-1.65E-16
235.65,-1.64E-16
235.66,-1.63E-16
235.67,-1.62E-16
235.68,-1.61E-16
235.69,-1.61E-16
235.7,-1.61E-16
235.71,-1.60E-16
235.72,-1.61E-16
235.73,-1.61E-16
235.74,-1.61E-16
235.75,-1.62E-16
235.76,-1.63E-16
235.77,-1.62E-16
235.78,-1.62E-16
235.79,-1.61E-16
235.8,-1.60E-16
235.81,-1.60E-16
235.82,-1.60E-16
235.83,-1.60E-16
235.84,-1.59E-16
235.85,-1.58E-16
235.86,-1.57E-16
235.87,-1.57E-16
235.88,-1.57E-16
235.89,-1.57E-16
235.9,-1.56E-16
235.91,-1.56E-16
235.92,-1.55E-16
235.93,-1.56E-16
235.94,-1.56E-16
235.95,-1.57E-16
235.96,-1.58E-16
235.97,-1.59E-16
235.98,-1.59E-16
235.99,-1.58E-16
236,-1.59E-16
236.01,-1.60E-16
236.02,-1.60E-16
236.03,-1.60E-16
236.04,-1.61E-16
236.05,-1.60E-16
236.06,-1.59E-16
236.07,-1.58E-16
236.08,-1.58E-16
236.09,-1.58E-16
236.1,-1.58E-16
236.11,-1.58E-16
236.12,-1.57E-16
236.13,-1.56E-16
236.14,-1.56E-16
236.15,-1.55E-16
236.16,-1.54E-16
236.17,-1.54E-16
236.18,-1.55E-16
236.19,-1.55E-16
236.2,-1.54E-16
236.21,-1.53E-16
236.22,-1.53E-16
236.23,-1.53E-16
236.24,-1.52E-16
236.25,-1.52E-16
236.26,-1.52E-16
236.27,-1.50E-16
236.28,-1.48E-16
236.29,-1.47E-16
236.3,-1.46E-16
236.31,-1.44E-16
236.32,-1.42E-16
236.33,-1.41E-16
236.34,-1.40E-16
236.35,-1.38E-16
236.36,-1.36E-16
236.37,-1.35E-16
236.38,-1.34E-16
236.39,-1.34E-16
236.4,-1.33E-16
236.41,-1.32E-16
236.42,-1.30E-16
236.43,-1.29E-16
236.44,-1.27E-16
236.45,-1.27E-16
236.46,-1.26E-16
236.47,-1.26E-16
236.48,-1.25E-16
236.49,-1.24E-16
236.5,-1.23E-16
236.51,-1.22E-16
236.52,-1.21E-16
236.53,-1.20E-16
236.54,-1.19E-16
236.55,-1.19E-16
236.56,-1.18E-16
236.57,-1.17E-16
236.58,-1.15E-16
236.59,-1.15E-16
236.6,-1.16E-16
236.61,-1.17E-16
236.62,-1.17E-16
236.63,-1.18E-16
236.64,-1.17E-16
236.65,-1.17E-16
236.66,-1.16E-16
236.67,-1.17E-16
236.68,-1.18E-16
236.69,-1.17E-16
236.7,-1.17E-16
236.71,-1.16E-16
236.72,-1.15E-16
236.73,-1.15E-16
236.74,-1.16E-16
236.75,-1.15E-16
236.76,-1.15E-16
236.77,-1.14E-16
236.78,-1.13E-16
236.79,-1.12E-16
236.8,-1.12E-16
236.81,-1.12E-16
236.82,-1.11E-16
236.83,-1.10E-16
236.84,-1.09E-16
236.85,-1.08E-16
236.86,-1.07E-16
236.87,-1.07E-16
236.88,-1.06E-16
236.89,-1.05E-16
236.9,-1.04E-16
236.91,-1.03E-16
236.92,-1.02E-16
236.93,-9.96E-17
236.94,-9.80E-17
236.95,-9.66E-17
236.96,-9.46E-17
236.97,-9.27E-17
236.98,-9.10E-17
236.99,-8.92E-17
237,-8.71E-17
237.01,-8.54E-17
237.02,-8.39E-17
237.03,-8.26E-17
237.04,-8.13E-17
237.05,-7.97E-17
237.06,-7.74E-17
237.07,-7.54E-17
237.08,-7.43E-17
237.09,-7.34E-17
237.1,-7.18E-17
237.11,-7.02E-17
237.12,-6.97E-17
237.13,-6.93E-17
237.14,-6.82E-17
237.15,-6.73E-17
237.16,-6.67E-17
237.17,-6.64E-17
237.18,-6.64E-17
237.19,-6.62E-17
237.2,-6.50E-17
237.21,-6.39E-17
237.22,-6.33E-17
237.23,-6.35E-17
237.24,-6.46E-17
237.25,-6.52E-17
237.26,-6.46E-17
237.27,-6.46E-17
237.28,-6.53E-17
237.29,-6.56E-17
237.3,-6.52E-17
237.31,-6.49E-17
237.32,-6.51E-17
237.33,-6.60E-17
237.34,-6.72E-17
237.35,-6.79E-17
237.36,-6.86E-17
237.37,-6.97E-17
237.38,-7.02E-17
237.39,-7.03E-17
237.4,-7.05E-17
237.41,-7.06E-17
237.42,-7.02E-17
237.43,-6.99E-17
237.44,-6.94E-17
237.45,-6.87E-17
237.46,-6.80E-17
237.47,-6.72E-17
237.48,-6.68E-17
237.49,-6.63E-17
237.5,-6.49E-17
237.51,-6.35E-17
237.52,-6.33E-17
237.53,-6.34E-17
237.54,-6.25E-17
237.55,-6.09E-17
237.56,-5.92E-17
237.57,-5.80E-17
237.58,-5.74E-17
237.59,-5.67E-17
237.6,-5.59E-17
237.61,-5.52E-17
237.62,-5.43E-17
237.63,-5.30E-17
237.64,-5.11E-17
237.65,-4.84E-17
237.66,-4.59E-17
237.67,-4.37E-17
237.68,-4.15E-17
237.69,-3.97E-17
237.7,-3.81E-17
237.71,-3.59E-17
237.72,-3.37E-17
237.73,-3.24E-17
237.74,-3.17E-17
237.75,-3.07E-17
237.76,-2.95E-17
237.77,-2.85E-17
237.78,-2.82E-17
237.79,-2.85E-17
237.8,-2.84E-17
237.81,-2.82E-17
237.82,-2.91E-17
237.83,-3.00E-17
237.84,-2.99E-17
237.85,-2.97E-17
237.86,-2.99E-17
237.87,-2.99E-17
237.88,-3.00E-17
237.89,-3.08E-17
237.9,-3.17E-17
237.91,-3.17E-17
237.92,-3.12E-17
237.93,-3.11E-17
